source_reference_id,approval_source,proposed_product_id,business_line,product_name,brand_id,category_id,sale_price_cop,image_sha256,proposed_sku,proposed_catalog_code,proposed_slug,sku_resolution_status,catalog_code_resolution_status,slug_resolution_status,product_id_resolution_status,eligibility_status
CATV1-P207-R3L,HUMAN_APPROVED,0b9897e3-70cf-7b8e-e2e3-811a4b7cb5a0,BEAUTY_CARE,LAPIZ MONTOC X,a4ed69d0-66b1-4abd-9207-5ff729babb58,,16000,4d97e0773f7e14e619e30499671700d948c4bb6303dc25d68e9142f876332e84,BC-20803,BCV5-0804,beauty-care-lapiz-montoc-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P207-R3R,HUMAN_APPROVED,ce6e6928-edef-441f-9047-a6e1f8393699,BEAUTY_CARE,BROCHA B74 X,a4ed69d0-66b1-4abd-9207-5ff729babb58,,29000,26252104d6cbe8800a73771740e0e6038b47fa7dfc9fac4281c3bb11106b464b,BC-20804,BCV5-0805,beauty-care-brocha-b74-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P208-R1L,HUMAN_APPROVED,d284a565-54a5-2d83-732e-caabfea996a1,BEAUTY_CARE,LIGHT SET MONTOC,a4ed69d0-66b1-4abd-9207-5ff729babb58,,37000,44152c4d518118460c2147adc9d5bc3be7c867195e455bb0d5f81981cefc5e4f,BC-20805,BCV5-0806,beauty-care-light-set-montoc-p208-r1l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P208-R1R,HUMAN_APPROVED,bc566a57-e5de-453a-5c9b-cd18319931d8,BEAUTY_CARE,POLVO MONTOC 30G,a4ed69d0-66b1-4abd-9207-5ff729babb58,,66000,08b1fcc43224e9364ec8800998c0b6e095b28c9e54ab175620b1a4bc66038056,BC-20806,BCV5-0807,beauty-care-polvo-montoc-30g,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P208-R2L,HUMAN_APPROVED,8a12d3f0-1d88-f2f7-691d-02b3a9fc1950,BEAUTY_CARE,POLVO 10G TRASLUCIDO,a4ed69d0-66b1-4abd-9207-5ff729babb58,,38000,d683e080eb04c723f174056d8a4b2fd2b19723aa83bbf419ee2c329a0e5a5aa7,BC-20807,BCV5-0808,beauty-care-polvo-10g-traslucido,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P208-R2R,HUMAN_APPROVED,198a2a16-bc93-6fc2-6f63-9250f09345ca,BEAUTY_CARE,LIGHT SET MONTOC,a4ed69d0-66b1-4abd-9207-5ff729babb58,,34000,4356b805291093a42092a94303af505a0ca334cc0855fd7ed0bb06d01a7d3607,BC-20808,BCV5-0809,beauty-care-light-set-montoc-p208-r2r,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P209-R1L,HUMAN_APPROVED,16298d3f-bbd0-78f2-56ac-5907a30c5b89,BEAUTY_CARE,BRONZER MONTOC,a4ed69d0-66b1-4abd-9207-5ff729babb58,,46000,cffce6cc6e3f26fcb9c2d9ff0869c835328af8e39c15a21ab37c203a8944c16b,BC-20809,BCV5-0810,beauty-care-bronzer-montoc,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P209-R1R,HUMAN_APPROVED,429c9b44-6b0d-154b-26f3-4adb49dfcab6,BEAUTY_CARE,PRIMER GRIP,a4ed69d0-66b1-4abd-9207-5ff729babb58,,46000,12f5c96be8d1ff753bdae4f10faf1b6e7b863b7cb1f1d73880538ee4e32071a0,BC-20810,BCV5-0811,beauty-care-primer-grip,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P209-R2L,HUMAN_APPROVED,1dd5f290-933f-d138-4a21-d70096e9705a,BEAUTY_CARE,FIJADOR 200ML,a4ed69d0-66b1-4abd-9207-5ff729babb58,,79000,97437a108850187819acf619f464f9fc7ff69799941555b9a580512d7369d72b,BC-20811,BCV5-0812,beauty-care-fijador-200ml,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P209-R2R,HUMAN_APPROVED,18ef542f-352e-a20e-024e-d8a643065a38,BEAUTY_CARE,POLVO 10G BANANA,a4ed69d0-66b1-4abd-9207-5ff729babb58,,38000,65eed587491d71d7bb7e58f661d99878b7e03b79c95ce243d03fa5697557a8e1,BC-20812,BCV5-0813,beauty-care-polvo-10g-banana,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P209-R3L,HUMAN_APPROVED,d31728f5-1487-1194-6635-b513f00d2ee6,BEAUTY_CARE,RUBOR STICK,a4ed69d0-66b1-4abd-9207-5ff729babb58,,22000,e1a3b4566158e129b50884a08554dca73a19950457f3e909335c5b5073032da7,BC-20813,BCV5-0814,beauty-care-rubor-stick,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P209-R3R,HUMAN_APPROVED,a912f7d0-89ea-1a1e-c8ee-6f12ceeb6e39,BEAUTY_CARE,BB CREAM SUNSOON,a4ed69d0-66b1-4abd-9207-5ff729babb58,,60000,d279a74c82186c23f2617fd81b1e8633ed7b04cd001f3e117cd122760ed56cca,BC-20814,BCV5-0815,beauty-care-bb-cream-sunsoon,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P210-R1L,HUMAN_APPROVED,6a95ef4e-1c52-3bb5-9403-7ab9be2b0885,BEAUTY_CARE,AGUA DE ROSAS,a4ed69d0-66b1-4abd-9207-5ff729babb58,,36000,6e1a301e6360de739a6086da1d9b29d750fbaeb4f5fc0199ee12aee412222268,BC-20815,BCV5-0816,beauty-care-agua-de-rosas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P210-R1R,HUMAN_APPROVED,973307c6-6452-0a5d-2384-bde6e1d8d99a,BEAUTY_CARE,KIT DE BROCHAS VIAJERAS,a4ed69d0-66b1-4abd-9207-5ff729babb58,,61000,538b219029a86ad7ceae3b666c36de8181aaa82df2957573722fb354ce4261a2,BC-20816,BCV5-0817,beauty-care-kit-de-brochas-viajeras,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P210-R2L,HUMAN_APPROVED,a2b7ffaa-57b0-948d-91d4-0eaa043818c4,BEAUTY_CARE,HELLO BEACH BRONZER,a4ed69d0-66b1-4abd-9207-5ff729babb58,,18000,fcff2e190a66beafb1ac59af7c799e342f82817f573c43041cf60d3a26c3f9d1,BC-20817,BCV5-0818,beauty-care-hello-beach-bronzer,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P210-R2R,HUMAN_APPROVED,4987bb1c-8a3d-5b29-ebf3-62687e06878c,BEAUTY_CARE,BLOQUEADOR SUNSOON,a4ed69d0-66b1-4abd-9207-5ff729babb58,,67000,040d29fdf4c3441ce9e49d663c403acf68c42c1faa5f82e3bed064c33e57ed54,BC-20818,BCV5-0819,beauty-care-bloqueador-sunsoon,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P210-R3L,HUMAN_APPROVED,a58a67d9-1096-db6e-6e87-026e88b4784b,BEAUTY_CARE,BASE,a4ed69d0-66b1-4abd-9207-5ff729babb58,,53000,9f280146b7c9bbe004f004c2dbc8918f7ab77e2a90e6772a595c65d08851d231,BC-20819,BCV5-0820,beauty-care-base-p210-r3l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P210-R3R,HUMAN_APPROVED,9a469c32-159d-02d7-e89f-158749bc4a85,BEAUTY_CARE,RUBOR,a4ed69d0-66b1-4abd-9207-5ff729babb58,,45000,2be8b4040aa8138e88492d76e832d1553525bc02deeac1912dad2ec80e983684,BC-20820,BCV5-0821,beauty-care-rubor,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P211-R1L,HUMAN_APPROVED,f0f1c440-0e69-1523-5383-8a4f3f6c1bcf,BEAUTY_CARE,ENCRESPADOR,a4ed69d0-66b1-4abd-9207-5ff729babb58,,16000,a8d2b6cfe2d504203d08472b8c555fa85d9069c858316c96855d79e504a4d401,BC-20821,BCV5-0822,beauty-care-encrespador,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P211-R1R,HUMAN_APPROVED,5a3f740b-6de5-8d88-c834-be15a1bce478,BEAUTY_CARE,BROCHA FLUFLY,a4ed69d0-66b1-4abd-9207-5ff729babb58,,58000,649c2460ac0009cae8edaa406a3c3700295852063d02a810e53de34eff8284c8,BC-20822,BCV5-0823,beauty-care-brocha-flufly,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P211-R2L,HUMAN_APPROVED,cd02fd1b-c2c5-82d1-e4d5-fc89be1edc4e,BEAUTY_CARE,PALETA HARMONY,a4ed69d0-66b1-4abd-9207-5ff729babb58,,41000,6da1340cc9a080f4e1506eaa7ca32af7a32ca34b69fc7c552815f5b36085ea04,BC-20823,BCV5-0824,beauty-care-paleta-harmony,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P211-R2R,HUMAN_APPROVED,e6daafbe-eb42-bd16-1f78-20b9e4082a47,BEAUTY_CARE,DELINEADOR MIAU,a4ed69d0-66b1-4abd-9207-5ff729babb58,,20000,711db7183611b143dbc102d2619b8c638b56ef1915cc259aa2452f18ba4a3a3e,BC-20824,BCV5-0825,beauty-care-delineador-miau,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P211-R3L,HUMAN_APPROVED,6d577746-7bd8-a584-eba0-3bf7f0d6bc59,BEAUTY_CARE,MONTOC BEAUTY SKIN GEL,a4ed69d0-66b1-4abd-9207-5ff729babb58,,59000,28b191155bb458b37829c44b2afd3555677e5dc78992537b95b935e49aa9e1af,BC-20825,BCV5-0826,beauty-care-montoc-beauty-skin-gel,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P211-R3R,HUMAN_APPROVED,8607b40f-57a8-9998-2a2f-b615f7b34730,BEAUTY_CARE,POLVO 30G BANANA,a4ed69d0-66b1-4abd-9207-5ff729babb58,,66000,e7096aea2adb7562627ce3b7cae34db5b5d1856b2f649512d6537bd12b4460cb,BC-20826,BCV5-0827,beauty-care-polvo-30g-banana,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P213-R1L,POLICY_APPROVED,7b4907ce-40b3-2a09-f715-fcd042a8c9d6,BEAUTY_CARE,BROCHARUBOR,,3544b1fc-163e-4fe0-8751-d653d17451f7,16000,76250ce31a93b56b3eb0a799d8c2a159917bce37cdd7b41933b8468838f0d7e6,BC-20827,BCV5-0828,beauty-care-brocharubor,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P213-R1R,POLICY_APPROVED,067a41e9-54cf-1d78-5024-8229e2ab4b63,BEAUTY_CARE,MINI ESPONJAS X4,,3544b1fc-163e-4fe0-8751-d653d17451f7,16000,dd310ebc68def6d65b2a4a38ad5566643a6b13b03f4b1dd5aa508af8c72bcc69,BC-20828,BCV5-0829,beauty-care-mini-esponjas-x4,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P213-R2L,POLICY_APPROVED,adf830e2-d66e-9a21-1d01-f12f34748f97,BEAUTY_CARE,BROCHABASE,,3544b1fc-163e-4fe0-8751-d653d17451f7,15000,17d473b263010e71710c8fcbb969e777a1c0f5c17c1290e57a1d50173a465595,BC-20829,BCV5-0830,beauty-care-brochabase,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P213-R3L,POLICY_APPROVED,de97e8f9-200a-4e69-ea89-e70a88bd015a,BEAUTY_CARE,PEGANTE DE PESTAÑAS,,3544b1fc-163e-4fe0-8751-d653d17451f7,13000,867b2e6d29734872b34169fb1957d9578411de01d3d08b4f9ee3efbb0ffcae6e,BC-20830,BCV5-0831,beauty-care-pegante-de-pestanas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P214-R1L,POLICY_APPROVED,f6dc9c3d-2d23-340c-4e33-2b36337bfe5b,BEAUTY_CARE,ESPEJO DE LUJO 2 ESTILOS,,3544b1fc-163e-4fe0-8751-d653d17451f7,36000,8b2206d96a2d3eb4e2702e392ee267545bb45c1f517905ccbbdfb0e413b7b3b0,BC-20831,BCV5-0832,beauty-care-espejo-de-lujo-2-estilos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P214-R1R,POLICY_APPROVED,f015a83d-4af8-d476-b727-b4adaff47e71,BEAUTY_CARE,ESPEJOOREJASOSOSOPORT,,3544b1fc-163e-4fe0-8751-d653d17451f7,19000,6741a4cc0d2b46ede2c74a221ede718efd339250dbb58a57caf29cfdfccacff9,BC-20832,BCV5-0833,beauty-care-espejoorejasososoport,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P214-R2L,POLICY_APPROVED,2c519484-9d43-798a-de44-694cbdf347c2,BEAUTY_CARE,TOALLAS DESMAQUILLANTES,,3544b1fc-163e-4fe0-8751-d653d17451f7,11000,214b1b27d591108d94905cfbed443171dcad0fdf87b27eed39ae2353dce56f32,BC-20833,BCV5-0834,beauty-care-toallas-desmaquillantes,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P215-R1L,HUMAN_APPROVED,a4c6526b-ed53-584b-6adb-afb115b51d97,BEAUTY_CARE,BROCHA CEJAS,,3544b1fc-163e-4fe0-8751-d653d17451f7,6000,7cc56b614004f98c2e7c63ca47bf6394c93589854cb0af727cc17ba0ef39ab0c,BC-20834,BCV5-0835,beauty-care-brocha-cejas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P215-R1R,POLICY_APPROVED,0213d205-518d-369f-decc-2b9ccf4a1d3b,BEAUTY_CARE,BROCHA RUBOR,,3544b1fc-163e-4fe0-8751-d653d17451f7,13000,bc79f12ce6e6412830f43af73e36e6074874cb8dde097926a71135eda06f5bda,BC-20835,BCV5-0836,beauty-care-brocha-rubor,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P215-R2L,POLICY_APPROVED,b6d7e6f1-634f-0f1c-f804-555dfe1633b0,BEAUTY_CARE,BROCHA POLVOS,,3544b1fc-163e-4fe0-8751-d653d17451f7,14000,caa8646d39086ae269883468bc06804b75c06742af4cc52b95075cab18ef6377,BC-20836,BCV5-0837,beauty-care-brocha-polvos,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P215-R2R,POLICY_APPROVED,a6496c6b-dbe1-2a2b-dfc8-04c7de14d27f,BEAUTY_CARE,LTEIALLIA HS DECDALETINNTINNDL,,3544b1fc-163e-4fe0-8751-d653d17451f7,5000,2098b4ebfd1ca2f114796755000fa2ec0f4e5c57a8d4675c17cfb6cd6276f9bb,BC-20837,BCV5-0838,beauty-care-lteiallia-hs-decdaletinntinndl,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P215-R3L,POLICY_APPROVED,33087173-22f0-7adc-8127-15e04da0bba6,BEAUTY_CARE,PAPELARROZ,,3544b1fc-163e-4fe0-8751-d653d17451f7,13000,4a1cb35c15ff092c088869f04d581b0faa6f9569e9ba57685756307fcf78d8cd,BC-20838,BCV5-0839,beauty-care-papelarroz,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P215-R3R,POLICY_APPROVED,619a5a79-926b-fce2-1ed0-3eea7ae3f359,BEAUTY_CARE,BROCHA SOMBRA,,3544b1fc-163e-4fe0-8751-d653d17451f7,8000,16c22533b9b5a1415ba29869e8564336692da56da3ca9e6a9a1b4f2c6b1117a2,BC-20839,BCV5-0840,beauty-care-brocha-sombra,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P216-R1R,POLICY_APPROVED,98c2bbe1-5b2a-2d03-8b1b-c05d9c75c45e,BEAUTY_CARE,BROCHA PARA CORRECTOR,,3544b1fc-163e-4fe0-8751-d653d17451f7,11000,8b8e1c457d5bf25581bf58abacbd60d7f03122b2dac5aa51a57a73be27370241,BC-20840,BCV5-0841,beauty-care-brocha-para-corrector,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P216-R2L,POLICY_APPROVED,7f34d876-667b-2839-df6b-2ea75df298b0,BEAUTY_CARE,BROCHA CONTORNO O CORRECTOR,,3544b1fc-163e-4fe0-8751-d653d17451f7,13000,dc8cc70b3be1ba518fc308e961117878f3f5a51e43bf37a562b912eb7ca68243,BC-20841,BCV5-0842,beauty-care-brocha-contorno-o-corrector,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P216-R2R,POLICY_APPROVED,46f871d4-83c9-d9c1-b6de-39410ccf0693,BEAUTY_CARE,SACAPUNTAS DOBLE,,3544b1fc-163e-4fe0-8751-d653d17451f7,5000,a622bc27c251cc9ed59daa9d3aed7a43611810e4d50c530b919a3c9e698a2369,BC-20842,BCV5-0843,beauty-care-sacapuntas-doble,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P216-R3L,POLICY_APPROVED,3a363c08-5a9c-9366-5216-042ea8f19725,BEAUTY_CARE,POMITOS TRIAUNGULARES,,3544b1fc-163e-4fe0-8751-d653d17451f7,7000,15fed8e5390e9e0258f09c8b0db8959c7d107d368072e2f45e0eeaa0d1ceb256,BC-20843,BCV5-0844,beauty-care-pomitos-triaungulares,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P216-R3R,POLICY_APPROVED,c7f80f6a-a930-3444-e0f9-ca96486d6cc9,BEAUTY_CARE,POMITOS CORAZONES,,3544b1fc-163e-4fe0-8751-d653d17451f7,7000,98565a05fef8085ec90f0fcd6e35dcbcb60f0b35747a42022779b3df73ec9a56,BC-20844,BCV5-0845,beauty-care-pomitos-corazones,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P218-R1L,HUMAN_APPROVED,589287be-cd85-ec7e-ce2e-3b9ebfb7305c,BEAUTY_CARE,DELINEADOR BLANCO,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,13000,30e032c6ff70aa170525b96ad580be94340a376e64ba0b4d2054585c874e5e02,BC-20845,BCV5-0846,beauty-care-delineador-blanco-p218-r1l,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P218-R1R,POLICY_APPROVED,00377db3-47b5-e0a4-8261-30c173ca24f1,BEAUTY_CARE,DELINEADOR LOLI,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,15000,59099947778b97f695fcc6ccad39f16b7b869898a43f48a8e0e718c244e3990f,BC-20846,BCV5-0847,beauty-care-delineador-loli,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P218-R2L,POLICY_APPROVED,b2fda272-4ed8-03a4-70a7-2086ac71d284,BEAUTY_CARE,PESTAÑAS MIIS,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,11000,8d1f7020fa89b98be2d24e62aa7765488e6b0f94b4e87aa951496b704cf4dbc2,BC-20847,BCV5-0848,beauty-care-pestanas-miis,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P218-R2R,POLICY_APPROVED,82444955-c678-81ce-284c-e3d954c30467,BEAUTY_CARE,PESTAÑINACEJASMASLAPIZ,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,13000,39b58bf247da8493dcdad3e6c65efc7b244b08356822fa116893245b7ad57aad,BC-20848,BCV5-0849,beauty-care-pestaninacejasmaslapiz,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P218-R3L,HUMAN_APPROVED,c9432f02-1363-e7bd-1868-18298b96412a,BEAUTY_CARE,PESTAÑAS PELOAPELO X,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,11000,3674bb74d229c43c6f773b6320d6b6a551cd67bf4929955d40c8aa3beef590e5,BC-20849,BCV5-0850,beauty-care-pestanas-peloapelo-x,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P218-R3R,POLICY_APPROVED,09f99e04-e8b1-a66b-eb18-c003994f5f4c,BEAUTY_CARE,PESTAÑINA CHARMING,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,19000,f4ad1282a77de7894dcf759ba91cfdaebae5461d38c3a7d1eadea8a9edc32666,BC-20850,BCV5-0851,beauty-care-pestanina-charming,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P219-R1L,POLICY_APPROVED,684cc3f1-9a24-0a72-06eb-45616bc4a7a5,BEAUTY_CARE,DELINEADORCAFÉUSHAS,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,13000,c5f53670d124a12bd2f78e2f7144f08aa260668adc0648c2329a8a675c65206a,BC-20851,BCV5-0852,beauty-care-delineadorcafeushas,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P220-R1L,POLICY_APPROVED,27f16e03-fcc2-2ce8-d50b-21c8e2fdeb08,BEAUTY_CARE,PESTAÑINAPROSACAFÉ4EN1,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,23000,326d58a33d96eb323ff044920acacd23cc3f5c32358134840bc000588c239332,BC-20852,BCV5-0853,beauty-care-pestaninaprosacafe4en1,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
CATV1-P220-R1R,POLICY_APPROVED,0f161d80-fa09-90b5-3978-b0f59fba3cfb,BEAUTY_CARE,PESTAÑINA PROSAMAXI,,69039ea1-d8d5-4ae9-9dcb-f57b20ec92b7,23000,fe0af83993b97ddceb66677b27b6f2d29c88e9079f2d5ea403210bf4ac318da9,BC-20853,BCV5-0854,beauty-care-pestanina-prosamaxi,RESERVED_IMPORT_RANGE,GENERATED_CANONICAL_SOURCE_CODE,DETERMINISTIC_CANONICAL_SLUG,DETERMINISTIC_SOURCE_UUID,READY_CREATE
